,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
647,552,Ander Herrera,22,1404,2,1.511773601,3,2.056090105,21,15,4,0,D M S,Manchester United,2,1.511773601,10.242878,8.346527938,2018
648,585,Seamus Coleman,29,2564,2,1.358369089,2,3.801614096,15,22,1,0,D,Everton,2,1.358369089,9.907463128,7.690771801,2018
649,631,Ashley Young,30,2565,2,0.494264372,2,3.99916246,12,39,8,1,D S,Manchester United,2,0.494264372,10.53615897,8.199242501,2018
650,669,Ashley Westwood,34,2817,2,1.708347589,7,5.231230455,22,42,5,0,M S,Burnley,2,1.708347589,8.081905082,3.608382052,2018
651,753,Marc Albrighton,27,1625,2,1.063951438,2,2.988251672,19,29,3,0,F M S,Leicester,2,1.063951438,5.236807061,2.293505693,2018
652,815,Alex Pritchard,30,2114,2,2.617885723,0,2.083443688,47,32,2,0,F M S,Huddersfield,2,2.617885723,5.124806155,1.518415127,2018
653,848,Charlie Austin,25,983,2,3.795153747,2,1.006912371,32,9,1,0,F S,Southampton,2,3.03398491,3.362955805,0.416683234,2018
654,866,Joselu,16,565,2,1.805324413,0,0.012054931,17,2,1,0,F S,Newcastle United,2,1.805324413,2.326709889,0.750501014,2018
655,935,Kurt Zouma,32,2613,2,1.268638132,2,0.44281375,19,6,3,1,D S,Everton,2,1.268638132,6.06259756,5.64279565,2018
656,1227,Lucas Torreira,34,2366,2,1.80134437,2,1.712549663,25,16,7,1,M S,Arsenal,2,1.80134437,11.1607154,9.018540073,2018
657,1389,Jorginho,37,3179,2,1.296588017,0,3.072841066,19,30,8,0,M,Chelsea,1,0.535419179,16.37011041,15.05890978,2018
658,1621,Marcos Alonso,31,2764,2,3.561836655,4,3.921598087,45,32,6,0,D,Chelsea,2,3.561836655,13.03623277,9.476837048,2018
659,1691,Robert Snodgrass,33,2230,2,2.260466093,5,5.175444085,30,59,10,0,M S,West Ham,2,2.260466093,9.507941751,5.754653931,2018
660,1699,Shkodran Mustafi,31,2629,2,1.86204075,0,0.278129592,18,6,9,0,D,Arsenal,2,1.86204075,6.724568292,6.620918265,2018
661,2182,Jefferson Lerma,30,2527,2,1.08581303,0,1.009784732,31,15,12,0,M S,Bournemouth,2,1.08581303,7.810140068,6.831546757,2018
662,3303,Ricardo Pereira,35,3129,2,1.181735166,6,5.129702643,25,33,7,0,D F M,Leicester,2,1.181735166,11.34570687,8.28347925,2018
663,3491,Romain Saiss,19,1133,2,1.28924663,0,0.727379709,11,4,7,0,D M S,Wolverhampton Wanderers,2,1.28924663,3.860406063,2.933737952,2018
664,3800,Steve Mounie,31,1775,2,5.62741833,3,1.866630665,61,18,1,1,F S,Huddersfield,2,5.62741833,6.190906061,0.661716434,2018
665,4497,Anthony Knockaert,30,1823,2,2.110163776,6,4.206585487,27,35,4,1,F M S,Brighton,2,2.110163776,5.284969922,2.769671317,2018
666,5247,Naby Keita,25,1407,2,2.54563388,1,1.069609044,27,9,0,0,M S,Liverpool,2,2.54563388,12.77582366,9.896367625,2018
667,5545,Wilfred Ndidi,38,3305,2,3.119845917,0,1.693529533,55,22,8,0,M S,Leicester,2,3.119845917,10.33212377,7.799391497,2018
668,5553,Declan Rice,34,3009,2,1.233569968,0,0.642966069,22,9,4,0,M,West Ham,2,1.233569968,8.08748949,7.640724206,2018
669,5560,Scott McTominay,16,852,2,1.588795763,0,0.017006174,15,1,1,0,D M S,Manchester United,2,1.588795763,3.509474684,2.385298017,2018
670,6034,Philip Billing,27,2199,2,1.664770094,0,1.824988598,42,22,7,0,M S,Huddersfield,2,1.664770094,5.940557053,3.699253323,2018
671,6048,Lewis Dunk,36,3154,2,1.762759565,1,0.753689156,20,11,5,1,D,Brighton,2,1.762759565,3.739643911,3.523732875,2018
672,6104,Will Hughes,32,2454,2,2.96953325,4,3.663112991,31,29,5,0,M S,Watford,2,2.96953325,8.060834352,4.083356936,2018
673,6274,Andriy Yarmolenko,9,454,2,1.24891489,0,0.698404318,9,5,2,0,F M S,West Ham,2,1.24891489,2.492500937,0.746749893,2018
674,6542,Jürgen Locadia,26,1229,2,3.390607655,0,0.955769543,28,13,1,0,F M S,Brighton,2,3.390607655,4.707125396,1.795586314,2018
675,6837,Ryan Sessegnon,35,2300,2,4.265975875,6,3.993250605,28,33,0,0,D F M S,Fulham,2,4.265975875,10.16204853,3.873081543,2018
676,7236,Leander Dendoncker,19,1474,2,4.165359927,0,1.285157209,17,7,1,0,M S,Wolverhampton Wanderers,2,4.165359927,6.670166988,3.157246698,2018
677,7280,Yan Valery,23,1714,2,0.72050708,1,0.254911959,6,6,3,1,D M S,Southampton,2,0.72050708,2.899165307,1.940354566,2018
678,47,Yoshinori Muto,17,512,1,1.019024733,0,0.31324256,6,5,1,0,F M S,Newcastle United,1,1.019024733,1.304272464,0.727885149,2018
679,332,Joel Matip,22,1535,1,0.90366197,0,0.180207435,8,3,3,0,D S,Liverpool,1,0.90366197,6.371974578,6.371974578,2018
680,338,Max Meyer,29,1403,1,1.97886239,2,1.070968898,38,22,3,0,M S,Crystal Palace,1,1.97886239,5.764600705,3.499717593,2018
681,371,Sokratis,25,2198,1,0.827536127,2,0.627454285,11,5,12,0,D,Arsenal,1,0.827536127,6.142804174,6.023902951,2018
682,394,Leon Balogun,8,589,1,0.082496405,0,0,1,0,2,0,D S,Brighton,1,0.082496405,0.731417432,0.731417432,2018
683,458,Steve Cook,31,2788,1,1.461019336,1,1.145970006,21,11,3,0,D,Bournemouth,1,1.461019336,6.203708314,5.417303965,2018
684,459,Charlie Daniels,21,1587,1,0.62308367,0,0.458216346,12,11,4,0,D S,Bournemouth,1,0.62308367,5.916819884,5.410695244,2018
685,481,Jordon Ibe,19,799,1,0.775267081,1,0.419986617,9,10,1,0,D M S,Bournemouth,1,0.775267081,1.873318482,1.110291746,2018
686,495,Nacho Monreal,22,1857,1,1.228454361,3,2.008963174,7,11,5,0,D S,Arsenal,1,1.228454361,8.730447458,6.26933998,2018
687,498,Alexis Sánchez,20,875,1,1.71347893,3,3.546850793,17,21,3,0,F M S,Manchester United,1,1.71347893,6.498967364,2.985114424,2018
688,501,Danny Welbeck,8,137,1,0.792971134,1,0.281669408,4,5,0,0,F S,Arsenal,1,0.792971134,1.713790707,0.704869714,2018
689,510,Joel Ward,7,550,1,0.917661726,0,0.11860302,2,2,1,0,D S,Crystal Palace,1,0.917661726,1.673132285,0.978297681,2018
690,528,Angelo Ogbonna,24,1870,1,1.0196454,1,1.160291161,14,4,2,0,D S,West Ham,1,1.0196454,1.095582789,0.899084201,2018
691,530,James Tomkins,29,2566,1,0.902449547,1,1.370531027,22,7,6,0,D,Crystal Palace,1,0.902449547,3.183599772,3.097233599,2018
692,535,Manuel Lanzini,10,693,1,1.183907427,1,0.958036063,11,5,2,0,M S,West Ham,1,1.183907427,3.11626298,2.155222311,2018
693,572,Etienne Capoue,33,2951,1,1.297315549,3,1.36926948,18,10,14,1,M,Watford,1,1.297315549,8.080201987,7.016401716,2018
694,587,Phil Jagielka,7,323,1,0.626363218,0,0.099093549,1,2,0,1,D S,Everton,1,0.626363218,0.895833559,0.203545578,2018
695,593,Aaron Lennon,16,1223,1,0.915638318,1,0.664892957,4,7,1,0,M S,Burnley,1,0.915638318,1.941391679,0.596560055,2018
696,596,Tom Cleverley,13,453,1,0.174532976,0,0.113264434,4,1,2,0,M S,Watford,1,0.174532976,0.914703015,0.719203588,2018
697,602,Dejan Lovren,13,988,1,0.910198066,0,0.108166493,6,1,1,0,D S,Liverpool,1,0.910198066,3.444809146,3.321439676,2018
698,605,Jordan Henderson,32,1979,1,1.513163773,3,1.687128341,16,15,1,1,D M S,Liverpool,1,1.513163773,14.52035305,11.57944837,2018
699,606,Christian Benteke,16,808,1,3.729037219,1,1.186584407,26,9,1,0,F S,Crystal Palace,1,3.729037219,4.197606415,1.360915592,2018
700,612,Vincent Kompany,17,1221,1,0.240234341,0,0.071925305,5,1,6,0,D S,Manchester City,1,0.240234341,8.014269747,7.911125384,2018
701,614,Fernandinho,29,2397,1,1.71800582,3,3.132674458,30,22,5,0,D M S,Manchester City,1,1.71800582,19.32852465,17.58387428,2018
702,620,Kelechi Iheanacho,30,911,1,2.579853447,3,1.34105593,18,13,2,0,F M S,Leicester,1,2.579853447,5.289881036,1.98987318,2018
703,628,Chris Smalling,24,2130,1,1.114168937,0,0.123974919,11,2,1,0,D,Manchester United,1,1.114168937,3.708412796,3.708412796,2018
704,638,Kyle Walker,33,2774,1,0.731842735,1,1.935968334,21,24,3,0,D S,Manchester City,1,0.731842735,18.51553739,17.58540461,2018
705,640,Jan Vertonghen,22,1925,1,1.009976773,0,0.243849583,15,4,3,1,D,Tottenham,1,1.009976773,7.90000806,7.626771003,2018
706,652,Kieran Trippier,27,2278,1,0.461960385,3,4.845307819,8,49,2,0,D M S,Tottenham,1,0.461960385,10.56601755,8.712672355,2018
707,672,Jordan Ayew,20,1200,1,2.648142571,2,1.202731438,27,16,3,0,F S,Crystal Palace,1,2.648142571,3.874551721,1.115008611,2018
708,681,César Azpilicueta,38,3405,1,1.259637823,5,2.423508291,17,27,4,0,D,Chelsea,1,1.259637823,14.24892836,11.96982094,2018
709,689,Kenedy,25,1347,1,2.407706097,1,0.815368235,31,11,1,0,D M S,Newcastle United,1,1.646537274,4.687831139,2.716441137,2018
710,697,Nemanja Matic,28,2450,1,1.710723359,0,0.564809399,12,13,6,1,D M,Manchester United,1,1.710723359,11.78770321,11.24393407,2018
711,712,Jack Cork,37,3315,1,1.516404945,2,2.260394899,17,18,6,0,M,Burnley,1,1.516404945,5.233604178,3.089458801,2018
712,727,DeAndre Yedlin,29,2476,1,1.186091048,2,2.151615103,11,28,6,1,D S,Newcastle United,1,1.186091048,6.888161518,4.478992945,2018
713,769,Jonjo Shelvey,16,932,1,0.716793973,1,1.857972824,23,25,1,0,M S,Newcastle United,1,0.716793973,3.268731317,1.995906278,2018
714,787,Ryan Bennett,34,3060,1,1.000052528,0,0.786875859,15,9,12,0,D,Wolverhampton Wanderers,1,1.000052528,5.850176807,4.800758751,2018
715,807,Jonny Evans,24,1993,1,0.525039095,0,0.280659553,11,5,2,0,D S,Leicester,1,0.525039095,3.335321573,3.055660733,2018
716,825,Adam Smith,25,2080,1,0.596284835,1,0.575232308,7,11,5,1,D M,Bournemouth,1,0.596284835,8.291937232,7.586809644,2018
717,835,Ryan Bertrand,24,2160,1,1.25710976,0,1.722819526,16,23,8,0,D,Southampton,1,1.25710976,7.210838156,5.166144203,2018
718,836,Victor Wanyama,13,499,1,1.080244783,0,0.058431119,7,2,2,0,M S,Tottenham,1,1.080244783,2.871050499,2.797728814,2018
719,842,Oriol Romeu,31,2155,1,0.957287015,0,1.706584144,10,9,11,0,M S,Southampton,1,0.957287015,7.155806795,5.425083036,2018
720,847,Cédric Soares,18,1494,1,0.274697344,2,1.143178299,10,12,4,0,D M S,Southampton,1,0.274697344,2.912582539,2.27823171,2018
721,884,Matt Targett,16,1180,1,0.601858351,3,2.119725429,11,23,2,0,D M S,Southampton,1,0.601858351,3.455471091,2.165912295,2018
722,900,Adama Traoré,29,879,1,1.255486943,1,2.204887079,19,17,1,0,D F M S,Wolverhampton Wanderers,1,1.255486943,5.700921595,2.437513571,2018
723,922,Andreas Pereira,15,593,1,0.268698819,1,0.884818774,8,9,5,0,M S,Manchester United,1,0.268698819,3.200873393,2.498627253,2018
724,971,Harry Winks,26,1578,1,1.094498998,0,0.244331919,9,7,4,0,M S,Tottenham,1,1.094498998,6.521413639,5.996375017,2018
725,1006,Luke Shaw,29,2594,1,1.533867922,4,4.323225732,21,33,11,0,D,Manchester United,1,1.533867922,14.97179604,12.21841876,2018
726,1017,Matej Vydra,13,308,1,1.920300601,1,0.497909572,6,2,1,0,M S,Burnley,1,1.920300601,1.915013272,0.41185794,2018
727,1299,Mario Lemina,21,1617,1,0.902652904,1,1.320138954,25,13,5,0,M S,Southampton,1,0.902652904,4.548342932,3.366244655,2018
728,1383,Manolo Gabbiadini,12,459,1,1.759482623,0,0.242721491,20,5,0,0,F M S,Southampton,1,1.759482623,1.696411994,0.646990089,2018
729,1653,Michael Keane,33,2970,1,2.00349585,2,1.242416829,31,8,2,0,D,Everton,1,2.00349585,7.383238755,6.829519972,2018
730,1707,Ben Gibson,1,67,1,0.911792994,0,0,1,0,1,0,D,Burnley,1,0.911792994,0,0,2018
731,1724,Isaac Success,30,1015,1,3.287550483,1,3.013180017,29,21,4,0,F M S,Watford,1,3.287550483,6.455693185,2.012285456,2018
732,1728,Fernando Llorente,20,674,1,3.499189869,4,2.011737712,24,14,2,0,F S,Tottenham,1,3.499189869,4.548179999,0.344475666,2018
733,1735,Jack Stephens,24,1695,1,1.458149061,0,0.228724085,7,5,4,0,D S,Southampton,1,1.458149061,3.64476186,3.203525268,2018
734,1748,Lys Mousset,24,308,1,1.527457643,0,0.292833831,12,4,1,0,F S,Bournemouth,1,1.527457643,2.117037557,0.661633305,2018
735,1750,Ainsley Maitland-Niles,16,976,1,1.015497848,1,1.062750362,5,6,1,1,D M S,Arsenal,1,1.015497848,4.286456956,2.369579939,2018
736,1791,Trent Alexander-Arnold,29,2475,1,1.492277915,12,7.218854725,29,48,3,0,D S,Liverpool,1,1.492277915,14.10951336,10.70944833,2018
737,1822,Antonio Rüdiger,33,2875,1,2.661058272,0,0.904785613,27,8,7,0,D,Chelsea,1,2.661058272,8.752737902,7.824800955,2018
738,2244,Danilo,11,806,1,0.417770859,0,0.126016563,14,4,1,0,D S,Manchester City,1,0.417770859,8.112208083,7.764457755,2018
739,2274,Luciano Vietto,20,975,1,2.840802735,4,2.437476025,24,22,1,0,F M S,Fulham,1,2.840802735,8.292682817,3.322936621,2018
740,2280,Jonny,33,2792,1,1.848593504,1,1.763372713,25,31,6,0,D M S,Wolverhampton Wanderers,1,1.848593504,6.935843198,4.472829083,2018
741,2344,Christian Atsu,28,1464,1,2.146552659,0,1.75539138,28,18,2,0,M S,Newcastle United,1,2.146552659,5.759222052,2.516272109,2018
742,2383,André Gomes,27,2001,1,1.392583594,1,0.664130418,21,6,7,0,M S,Everton,1,1.392583594,6.851449525,5.686358949,2018
743,2641,Jon Gorenc Stankovic,11,728,1,1.457616664,0,0.116366372,9,2,2,0,D M S,Huddersfield,1,1.457616664,1.224020058,0.456728708,2018
744,3203,Issa Diop,33,2970,1,1.260733981,0,0.182981808,12,4,4,0,D,West Ham,1,1.260733981,4.399622424,4.136058999,2018
745,3276,Rachid Ghezzal,19,731,1,1.373410044,0,1.726910579,19,16,3,0,F M S,Leicester,1,1.373410044,2.509328369,1.299527305,2018
746,3312,Jean Michael Seri,32,2274,1,0.820702268,2,4.036101853,19,57,6,0,M S,Fulham,1,0.820702268,9.213809029,8.055515162,2018
747,3328,Floyd Ayité,16,441,1,0.354261067,0,0.498873138,7,9,0,0,F M S,Fulham,1,0.354261067,1.038195871,0.385418657,2018
748,3420,Fabinho,28,2006,1,1.144551856,2,1.30838247,17,16,6,0,D M S,Liverpool,1,1.144551856,9.326502372,7.968353819,2018
749,3422,João Moutinho,38,3053,1,0.505366346,8,6.528550079,18,84,4,0,M S,Wolverhampton Wanderers,1,0.505366346,9.504272107,7.778368177,2018
750,3428,Hélder Costa,25,1345,1,2.660442855,2,2.011188391,25,17,3,0,F M S,Wolverhampton Wanderers,1,2.660442855,5.644508418,1.738364094,2018
751,5043,Kiko Femenía,29,2034,1,0.499331562,1,1.640267273,6,13,1,0,D M S,Watford,1,0.499331562,5.872225808,4.867890997,2018
752,5573,Domingos Quina,8,328,1,0.197214035,0,0.092272596,5,2,0,0,M S,Watford,1,0.197214035,2.343976758,2.17633938,2018
753,5662,Isaac Mbenza,22,956,1,0.902850701,1,0.980728326,16,7,1,0,F M S,Huddersfield,1,0.902850701,2.189676574,0.631905947,2018
754,6031,Christopher Schindler,37,3266,1,1.041323919,0,0.404687196,13,2,4,1,D,Huddersfield,1,1.041323919,3.20348049,2.518889032,2018
755,6049,Solly March,35,2480,1,2.198865437,5,5.207968848,43,41,1,0,F M S,Brighton,1,2.198865437,7.274382197,2.914261657,2018
756,6050,Davy Pröpper,30,2554,1,0.950316073,1,1.217446577,15,19,2,0,M,Brighton,1,0.950316073,5.614993963,4.949895199,2018
757,6051,Dale Stephens,30,2485,1,0.249522388,1,0.592344125,11,18,6,1,M S,Brighton,1,0.249522388,4.766996626,4.261581048,2018
758,6055,Phil Foden,13,316,1,2.249754436,0,1.072754709,14,8,0,0,M S,Manchester City,1,2.249754436,4.340557735,1.748489138,2018
759,6062,Isaac Hayden,25,1865,1,0.864768852,4,2.450123401,22,22,3,1,D M S,Newcastle United,1,0.864768852,5.393959403,2.830817185,2018
760,6067,Terence Kongolo,32,2728,1,1.4236586,1,0.842106583,14,9,4,0,D,Huddersfield,1,1.4236586,3.257385761,1.715139179,2018
761,6080,Victor Lindelöf,30,2604,1,0.840772014,1,1.583196253,8,5,1,0,D S,Manchester United,1,0.840772014,8.736524267,7.977661787,2018
762,6249,Davinson Sánchez,23,1943,1,1.624593497,1,0.624680466,14,4,2,0,D S,Tottenham,1,1.624593497,6.161563603,6.136755167,2018
763,6306,Juan Foyth,12,889,1,0.701966181,0,0.791119596,4,4,3,1,D S,Tottenham,1,0.701966181,3.5809284,3.25970763,2018
764,6409,Beram Kayal,18,937,1,0.289865566,1,1.177038301,5,4,4,0,M S,Brighton,1,0.289865566,1.929511061,1.194939725,2018
765,6482,Eddie Nketiah,5,54,1,0.269647405,0,0.131410331,3,1,0,0,S,Arsenal,1,0.269647405,0.958267003,0.688619554,2018
766,6504,Michael Obafemi,6,131,1,1.893585309,1,0.33526966,7,2,1,0,F S,Southampton,1,1.893585309,2.329287246,0.384436384,2018
767,6521,Yerry Mina,13,891,1,0.746982916,0,0.137386672,4,3,3,0,D S,Everton,1,0.746982916,1.919598578,1.902758179,2018
768,6681,Harvey Barnes,16,1014,1,3.623387665,2,1.933094336,40,17,0,0,F M S,Leicester,1,3.623387665,7.837974513,3.348689511,2018
769,6817,Fred,17,1045,1,0.904591692,1,0.953816944,17,12,2,0,M S,Manchester United,1,0.904591692,7.189614643,5.61509705,2018
770,6823,Sean Morrison,34,3043,1,5.046998005,3,3.46111542,34,22,6,0,D,Cardiff,1,5.046998005,3.235846821,1.835878795,2018
771,6830,Danny Ward,14,426,1,0.612803798,0,0.285058029,11,7,0,0,F S,Cardiff,1,0.612803798,0.778222244,0.227219133,2018
772,6835,Tom Cairney,31,2207,1,1.145194698,1,3.003990412,24,40,0,0,F M S,Fulham,1,1.145194698,8.619478071,6.14207454,2018
773,6841,Ken Sema,17,772,1,0.867649278,2,0.773661785,12,8,1,0,M S,Watford,1,0.867649278,3.237184145,1.637230951,2018
774,6891,Ryan Fredericks,15,1077,1,0.534490608,0,0.512935467,5,3,5,0,D S,West Ham,1,0.534490608,2.334496263,1.681414738,2018
775,6892,Fabián Balbuena,23,2013,1,2.524530909,0,0.15304454,19,3,2,0,D,West Ham,1,2.524530909,3.731963146,3.708215445,2018
776,6928,Kenneth Zohore,19,735,1,1.617042201,1,0.905424144,17,12,1,0,F S,Cardiff,1,1.617042201,2.486972953,0.227288254,2018
777,7063,Bernard,34,2146,1,2.692948405,3,3.24098972,23,41,5,0,M S,Everton,1,2.692948405,9.933082452,4.961461466,2018
778,7078,Sean Longstaff,9,694,1,0.753583295,0,0.598070068,8,5,2,0,M S,Newcastle United,1,0.753583295,2.932638853,2.13948277,2018
779,7120,Kadeem Harris,13,346,1,0.888587446,0,0.511269919,5,6,1,0,M S,Cardiff,1,0.888587446,1.587878969,0.216413833,2018
780,7199,Aron Gunnarsson,28,2296,1,2.357028924,1,1.736369909,20,16,5,0,M S,Cardiff,1,2.357028924,3.348830688,1.699044263,2018
781,7219,Juninho Bacuna,21,1418,1,0.795000097,0,1.396250883,19,18,4,0,D M S,Huddersfield,1,0.795000097,2.141774684,1.103965444,2018
782,111,Jannik Vestergaard,23,2033,0,0.677396581,0,0.529191149,14,5,2,0,D,Southampton,0,0.677396581,4.749757433,4.323440971,2018
783,181,Bernd Leno,32,2833,0,0,0,0,0,0,0,0,GK S,Arsenal,0,0,3.035940927,3.035940927,2018
784,200,Andreas Christensen,8,614,0,0,0,0,0,0,1,0,D S,Chelsea,0,0,2.41380132,2.41380132,2018
785,202,Håvard Nordtveit,5,361,0,0,1,0.119516203,0,3,0,0,D S,Fulham,0,0,0.712149315,0.613467872,2018
786,248,Elias Kachunga,20,1181,0,0.976336426,0,0.239929056,14,5,2,0,F M S,Huddersfield,0,0.976336426,1.66394271,0.804185875,2018
787,342,Sead Kolasinac,24,1897,0,0.411074985,5,6.741930351,9,31,5,0,D M S,Arsenal,0,0.411074985,11.89089299,9.115376543,2018
788,455,Artur Boruc,12,1080,0,0,0,0,0,0,2,0,GK,Bournemouth,0,0,1.503330708,1.503330708,2018
789,456,Simon Francis,17,1220,0,0.121156557,2,0.604635119,3,10,1,0,D S,Bournemouth,0,0.121156557,4.562633995,4.339400936,2018
790,460,Andrew Surman,18,1440,0,0.273831712,0,0.478658058,9,10,2,0,M S,Bournemouth,0,0.273831712,4.042272085,3.581824712,2018
791,485,Mamadou Sakho,27,2418,0,0.826651409,0,0.194823508,4,6,2,0,D,Crystal Palace,0,0.826651409,5.196555462,5.178611316,2018
792,486,Adam Lallana,13,459,0,0.303701796,0,0.541039057,5,9,1,0,F M S,Liverpool,0,0.303701796,1.740591049,1.262022514,2018
793,491,Petr Cech,7,587,0,0,0,0,0,0,0,0,GK,Arsenal,0,0,0.533507159,0.533507159,2018
794,492,Héctor Bellerín,19,1539,0,0.962853281,5,2.462862719,18,8,3,0,D M S,Arsenal,0,0.962853281,8.642914042,5.913232706,2018
795,496,Mohamed Elneny,8,383,0,0.448422931,0,0.222550936,7,5,0,0,M S,Arsenal,0,0.448422931,2.365565762,1.877448238,2018
796,509,Wayne Hennessey,18,1576,0,0,0,0,0,0,0,0,GK S,Crystal Palace,0,0,1.173792095,1.173792095,2018
797,512,Scott Dann,10,658,0,0.20039513,1,1.155615211,6,2,1,0,D S,Crystal Palace,0,0.20039513,0.644068098,0.644068098,2018
798,513,Pape Souaré,1,1,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0,2018
799,514,Jason Puncheon,11,389,0,0.61466844,0,0.843084894,6,5,1,0,M S,"Crystal Palace,Huddersfield",0,0.61466844,1.364947483,0.312829908,2018
800,519,Connor Wickham,6,56,0,0.342901155,1,0.394241076,5,4,0,0,S,Crystal Palace,0,0.342901155,0.658871543,0.141854614,2018
801,520,Bakary Sako,4,19,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0,2018
802,523,Julian Speroni,1,90,0,0,0,0,0,0,0,0,GK,Crystal Palace,0,0,0,0,2018
803,524,Adrian Mariappa,26,1921,0,1.386547115,0,0.698937887,7,5,3,0,D S,Watford,0,1.386547115,3.518389599,3.412798546,2018
804,525,Martin Kelly,13,1109,0,0.766651202,0,0.023411004,3,1,2,0,D S,Crystal Palace,0,0.766651202,0.70354447,0.680133467,2018
805,532,Cheikhou Kouyaté,31,1900,0,1.633227732,2,0.891487177,20,14,3,0,M S,Crystal Palace,0,1.633227732,4.047681621,2.867398815,2018
806,534,Aaron Cresswell,20,1586,0,0.419239387,1,0.937578177,11,17,1,0,D S,West Ham,0,0.419239387,2.039327987,1.581601685,2018
807,537,Andy Carroll,12,438,0,1.980972711,0,0.275770225,14,4,2,0,F S,West Ham,0,1.980972711,2.810788099,1.069742318,2018
808,541,Victor Moses,2,24,0,0,0,0.107938856,0,1,0,0,S,Chelsea,0,0,0.107938856,0,2018
809,542,Pedro Obiang,24,1112,0,0.564545786,1,1.137345584,15,6,0,0,M S,West Ham,0,0.564545786,4.137819158,3.117102584,2018
810,546,David de Gea,38,3420,0,0,0,0,0,0,1,0,GK,Manchester United,0,0,3.325026018,3.325026018,2018
811,549,Timothy Fosu-Mensah,12,797,0,0.080435616,0,0.367933844,4,6,3,0,D S,Fulham,0,0.080435616,2.697345983,2.280597713,2018
812,550,Marcos Rojo,5,208,0,0.235372186,0,0,6,0,2,0,D S,Manchester United,0,0.235372186,0.741501436,0.708371192,2018
813,551,Morgan Schneiderlin,14,831,0,0.101088425,1,0.803704383,3,8,2,0,M S,Everton,0,0.101088425,1.976115247,1.746927544,2018
814,557,Matteo Darmian,6,447,0,0.028308826,0,0.050413676,1,2,0,0,D M S,Manchester United,0,0.028308826,0.579070389,0.533990525,2018
815,566,Sebastian Prödl,1,13,0,0,0,0,0,0,0,0,S,Watford,0,0,0,0,2018
816,567,Miguel Britos,3,185,0,0,0,0,0,0,0,0,D S,Watford,0,0,0.09675514,0.09675514,2018
817,586,John Stones,24,1763,0,0.158787795,0,0.217963094,5,5,1,0,D M S,Manchester City,0,0.158787795,10.33168512,10.24031546,2018
818,588,Leighton Baines,6,375,0,0.075581618,0,0.083484607,2,4,0,0,D S,Everton,0,0.075581618,0.809473308,0.790080285,2018
819,589,James McCarthy,1,11,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0,2018
820,599,Oumar Niasse,18,1014,0,3.388074445,0,0.769533539,20,6,0,0,F S,"Cardiff,Everton",0,3.388074445,4.59677182,0.839549817,2018
821,603,Nathaniel Clyne,18,1259,0,0.26468146,1,0.104589101,5,4,2,0,D S,"Bournemouth,Liverpool",0,0.26468146,3.332136501,3.048303772,2018
822,608,Alberto Moreno,2,156,0,0.021538775,0,0.135257527,1,3,0,0,D,Liverpool,0,0.021538775,0.572092116,0.436834589,2018
823,609,Joe Hart,19,1710,0,0,0,0.024071338,0,1,0,0,GK,Burnley,0,0,0.283469077,0.25939774,2018
824,610,Pablo Zabaleta,26,2099,0,0.156164523,1,1.027208762,7,7,4,0,D S,West Ham,0,0.156164523,4.339205725,4.110601958,2018
825,611,Nicolás Otamendi,18,1233,0,1.17522116,0,0.289128724,15,2,1,0,D S,Manchester City,0,1.17522116,8.132102424,7.95352369,2018
